Run;Initial_wl_nm;Absorption_length_m;Absorption_coordinate_m;Isotropic_emmission_angle_theta_deg;Isotropic_emmission_angle_phi_deg;Shifted_wl_nm;Refraction_coordinate_m;Hit_coordinate_m;Detected;Num_reflections;Quantumn_efficiency;X_positions_m;Y_positions_m;Z_positions_m;Time_s;Timed_out
1894;380;0.005162288981682511;[0.075, 0.004916137787549564, 0.07674848263636772];3.6446108716197476;0.5584644588741942;428.9659788801306;[];[0.1531100807787471, 0.002390112269084675, 0.1879045455352912];True;18;0.2683799504570655;[0.075, 0.075, 0.075, 0.06713181884671234, 0.05912941788348634, 0.05112701692026035, 0.04312461595703436, 0.03918672454516249, 0.03512221499380837, 0.02711981403058238, 0.01911741306735639, 0.011115012104130403, 0.0031126111409044144, 0.0, 0.004889789822321576, 0.012892190785547564, 0.020894591748773554, 0.028896992711999542, 0.03689939367522553, 0.04490179463845152, 0.052904195601677514, 0.060906596564903506, 0.0689089975281295, 0.07691139849135549, 0.08491379945458148, 0.09291620041780747, 0.10080278752579214, 0.10091860138103347, 0.10892100234425946, 0.11692340330748545, 0.12492580427071144, 0.13292820523393742, 0.1409306061971634, 0.1489330071603894, 0.1531100807787471];[0.005, 0.0, 0.004916137787549564, 0.0, 0.005, 0.0, 0.005, 0.0025395562969364157, 0.0, 0.005, 0.0, 0.005, 0.0, 0.0019447982894184013, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.004927638057769449, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.002390112269084675];[0.075, 0.07588163490354231, 0.07674848263636772, 0.05988683128072982, 0.04273754449879594, 0.02558825771686205, 0.00843897093492816, 0.0, 0.00871031584700573, 0.025859602628939618, 0.04300888941087351, 0.0601581761928074, 0.0773074629747413, 0.08397784369439142, 0.09445674975667517, 0.11160603653860907, 0.12875532332054296, 0.14590461010247685, 0.16305389688441074, 0.18020318366634464, 0.19735247044827853, 0.21450175723021242, 0.2316510440121463, 0.2488003307940802, 0.2659496175760141, 0.283098904357948, 0.3, 0.2997518088601181, 0.2826025220781842, 0.2654532352962503, 0.24830394851431642, 0.23115466173238253, 0.21400537495044863, 0.19685608816851474, 0.1879045455352912];1.1993771996422289e-09;False
1895;380;0.00838987176566523;[0.075, 0.0017375892383946561, 0.07618801876765996];0.6891148657819444;-0.6819024692726745;546.751874553499;[0.08329943722014715, 0.005, 0.08916367673918099];[];False;2;;[0.075, 0.075, 0.075, 0.07714038171342956, 0.08329943722014715];[0.005, 0.0, 0.0017375892383946561, 0.0, 0.005];[0.075, 0.07588163490354231, 0.07618801876765996, 0.07953437350295944, 0.08916367673918099];5.693024921612266e-11;False
1896;380;0.0035075752445488657;[0.075, 0.003454287295105416, 0.07527255085429678];0.3826546213688318;-0.30993554504957044;469.2708302065761;[];[0.16480896269866735, 0.0018992112712455762, 0.1850575547830012];False;16;0.23373679830588984;[0.075, 0.075, 0.08578600423415136, 0.10139849287896485, 0.11701098152377834, 0.13262347016859183, 0.14823595881340532, 0.16114175414523768, 0.1638484474582188, 0.1794609361030323, 0.19507342474784578, 0.21068591339265927, 0.22629840203747276, 0.24191089068228624, 0.25752337932709973, 0.2731358679719132, 0.2761367240156791, 0.28874835661672665, 0.3, 0.29563915473845986, 0.2800266660936464, 0.26441417744883294, 0.24880168880401946, 0.23318920015920597, 0.21757671151439248, 0.2088683061138795, 0.201964222869579, 0.1863517342247655, 0.17073924557995201, 0.16480896269866735];[0.005, 0.003454287295105416, 0.0, 0.005, 0.0, 0.005, 0.0, 0.004133164041121567, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.000961043467199842, 0.005, 0.001396588769654233, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0022110771067218884, 0.0, 0.005, 0.0, 0.0018992112712455762];[0.075, 0.07527255085429678, 0.10341118399530294, 0.14414119678387072, 0.1848712095724385, 0.22560122236100627, 0.266331235149574, 0.3, 0.2929387520618582, 0.25220873927329046, 0.21147872648472268, 0.1707487136961549, 0.13001870090758713, 0.08928868811901935, 0.048558675330451585, 0.007828662541883816, 0.0, 0.032901350246683954, 0.06225474734557432, 0.07363136303525172, 0.1143613758238195, 0.15509138861238728, 0.19582140140095505, 0.23655141418952283, 0.2772814269780906, 0.3, 0.2819885602333416, 0.24125854744477385, 0.20052853465620607, 0.1850575547830012];2.149177375690342e-09;False
1897;380;0.006338499628055162;[0.075, 0.003757796423826277, 0.07654423580107267];0.3700846414999321;0.7593810164867578;428.9659788801306;[0.07630858273625041, 0.005, 0.08119493795863061];[];False;1;;[0.075, 0.075, 0.075, 0.07630858273625041];[0.005, 0.0, 0.003757796423826277, 0.005];[0.075, 0.07588163490354231, 0.07654423580107267, 0.08119493795863061];3.196874414649606e-11;False
1898;380;0.0025707828905615266;[0.075, 0.0025317269219361275, 0.07543522313941899];0.43630764787474874;0.34264566258307155;400.7450187005097;[];[0.14982867907216832, 0.003254175283622031, 0.18797332111948886];False;31;0.27797510856022406;[0.075, 0.075, 0.0819194272166781, 0.09593616482600643, 0.10995290243533477, 0.12396964004466311, 0.13798637765399147, 0.1520031152633198, 0.16601985287264814, 0.17362266978562213, 0.18003659048197648, 0.19405332809130482, 0.20807006570063316, 0.2220868033099615, 0.23610354091928984, 0.2501202785286182, 0.2641370161379465, 0.2781537537472748, 0.2921704913566031, 0.3, 0.29462558646671383, 0.2938127710340685, 0.27979603342474013, 0.2657792958154118, 0.2517625582060835, 0.23774582059675517, 0.22372908298742683, 0.2097123453780985, 0.19569560776877015, 0.1816788701594418, 0.16766213255011347, 0.16287384271904973, 0.15364539494078513, 0.1396286573314568, 0.12561191972212846, 0.11159518211280012, 0.09757844450347178, 0.08356170689414344, 0.0695449692848151, 0.05552823167548676, 0.04151149406615842, 0.03112209897138564, 0.027494756456830083, 0.013478018847501744, 0.0, 0.0005387187618265938, 0.014555456371154933, 0.028572193980483274, 0.04258893158981161, 0.05660566919913995, 0.07062240680846829, 0.08463914441779663, 0.09865588202712497, 0.10062964477627846, 0.11267261963645331, 0.12668935724578165, 0.14070609485511, 0.14982867907216832];[0.005, 0.0025317269219361275, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0022879506184398427, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.0027929140366393912, 0.004710055415425494, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.001708061449290834, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0012939325168438293, 0.0, 0.005, 0.00019216981042295776, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.004295926482978489, 0.0, 0.005, 0.0, 0.003254175283622031];[0.075, 0.07543522313941899, 0.0911908261087363, 0.12310707376654428, 0.15502332142435227, 0.18693956908216025, 0.21885581673996823, 0.2507720643977762, 0.2826883120555842, 0.3, 0.2853954402866078, 0.2534791926287998, 0.22156294497099183, 0.18964669731318384, 0.15773044965537586, 0.12581420199756788, 0.09389795433975989, 0.061981706681951916, 0.03006545902414394, 0.012237591808073739, 0.0, 0.0018507886336640387, 0.03376703629147201, 0.06568328394928, 0.09759953160708798, 0.12951577926489596, 0.16143202692270395, 0.19334827458051193, 0.22526452223831991, 0.25718076989612787, 0.28909701755393585, 0.3, 0.27898673478825614, 0.24707048713044816, 0.21515423947264017, 0.1832379918148322, 0.1513217441570242, 0.11940549649921622, 0.08748924884140824, 0.055573001183600264, 0.023656753525792287, 0.0, 0.00825949413201569, 0.040175741789823666, 0.07086532159526901, 0.07209198944763164, 0.1040082371054396, 0.1359244847632476, 0.16784073242105557, 0.19975698007886356, 0.23167322773667154, 0.2635894753944795, 0.2955057230522875, 0.3, 0.2725780292899045, 0.2406617816320965, 0.20874553397428852, 0.18797332111948886];3.5900336437097586e-09;False
1899;380;0.005146067076836902;[0.075, 0.004932113245210146, 0.07675129954058245];4.606931376737341;0.44091091056911436;459.3721671579427;[];[0.1758092399272002, 0.003094520729689288, 0.12212877477731635];False;88;0.23373679830588984;[0.075, 0.075, 0.075, 0.06454825599083952, 0.05395265174421081, 0.043357047497582096, 0.032761443250953384, 0.02216583900432467, 0.011570234757695953, 0.0009746305110672378, 0.0, 0.009620973735561476, 0.02021657798219019, 0.030812182228818905, 0.04140778647544762, 0.05200339072207634, 0.06259899496870505, 0.07319459921533376, 0.08379020346196248, 0.09438580770859119, 0.1049814119552199, 0.11557701620184861, 0.12617262044847732, 0.13676822469510605, 0.14736382894173478, 0.1579594331883635, 0.16855503743499223, 0.17915064168162095, 0.18974624592824968, 0.2003418501748784, 0.21093745442150713, 0.22153305866813586, 0.23212866291476458, 0.2427242671613933, 0.25331987140802203, 0.26391547565465073, 0.27451107990127943, 0.28510668414790813, 0.2957022883945368, 0.3, 0.29370210735883445, 0.28310650311220575, 0.27251089886557706, 0.26191529461894836, 0.25131969037231966, 0.24072408612569093, 0.2301284818790622, 0.21953287763243348, 0.20893727338580476, 0.19834166913917603, 0.1877460648925473, 0.17715046064591858, 0.16655485639928985, 0.15595925215266113, 0.1453636479060324, 0.13476804365940367, 0.12417243941277496, 0.11357683516614625, 0.10298123091951754, 0.09238562667288883, 0.08179002242626011, 0.0711944181796314, 0.06059881393300269, 0.05000320968637398, 0.039407605439745266, 0.02881200119311655, 0.019252563007010455, 0.018216396946487835, 0.00762079269985912, 0.0, 0.0029748115467695944, 0.01357041579339831, 0.024166020040027027, 0.034761624286655746, 0.04535722853328446, 0.05595283277991317, 0.06654843702654188, 0.0771440412731706, 0.0877396455197993, 0.09833524976642802, 0.10893085401305673, 0.11952645825968544, 0.13012206250631417, 0.1407176667529429, 0.15131327099957162, 0.16190887524620035, 0.17250447949282907, 0.1831000837394578, 0.19369568798608652, 0.20429129223271525, 0.21488689647934398, 0.2254825007259727, 0.23607810497260143, 0.24667370921923015, 0.25726931346585885, 0.26786491771248755, 0.27846052195911625, 0.28905612620574495, 0.29965173045237364, 0.3, 0.28975266530099764, 0.27915706105436894, 0.26856145680774024, 0.25796585256111154, 0.24737024831448282, 0.2367746440678541, 0.22617903982122536, 0.21558343557459664, 0.2049878313279679, 0.1943922270813392, 0.18379662283471046, 0.17320101858808173, 0.162605414341453, 0.15200981009482428, 0.14141420584819556, 0.13081860160156683, 0.12022299735493812, 0.1096273931083094, 0.0990317888616807, 0.08843618461505198, 0.07784058036842327, 0.06724497612179456, 0.056649371875165846, 0.046053767628537134, 0.03545816338190842, 0.024862559135279707, 0.014266954888650991, 0.003671350642022276, 0.0, 0.00692425360460644, 0.017519857851235155, 0.02811546209786387, 0.03871106634449259, 0.0493066705911213, 0.059902274837750014, 0.07049787908437873, 0.08109348333100744, 0.09168908757763615, 0.10228469182426486, 0.11288029607089357, 0.12347590031752229, 0.134071504564151, 0.14466710881077974, 0.15526271305740846, 0.1658583173040372, 0.17645392155066592, 0.18704952579729464, 0.19764513004392337, 0.2082407342905521, 0.21883633853718082, 0.22943194278380954, 0.24002754703043827, 0.25062315127706697, 0.26121875552369567, 0.27181435977032437, 0.28240996401695306, 0.29300556826358176, 0.3, 0.2963988274897895, 0.2858032232431608, 0.2752076189965321, 0.2646120147499034, 0.2540164105032747, 0.243420806256646, 0.23282520201001727, 0.22222959776338855, 0.21163399351675982, 0.2010383892701311, 0.19044278502350237, 0.17984718077687364, 0.1758092399272002];[0.005, 0.0, 0.004932113245210146, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.0004599220999488272, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.0020280634805846954, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.004511039655500391, 0.005, 0.0, 0.0035962048612205796, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.004835653758143545, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0032675123775076738, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0016993709968717925, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.0, 0.005, 0.003094520729689288];[0.075, 0.07588163490354231, 0.07675129954058245, 0.07552798567015837, 0.07428783382286237, 0.07304768197556638, 0.07180753012827039, 0.0705673782809744, 0.0693272264336784, 0.06808707458638241, 0.06797299993800965, 0.06684692273908642, 0.06560677089179043, 0.06436661904449444, 0.06312646719719844, 0.06188631534990245, 0.06064616350260646, 0.05940601165531047, 0.058165859808014475, 0.05692570796071848, 0.05568555611342249, 0.0544454042661265, 0.053205252418830506, 0.051965100571534514, 0.05072494872423852, 0.04948479687694253, 0.04824464502964654, 0.047004493182350546, 0.045764341335054554, 0.04452418948775856, 0.04328403764046257, 0.04204388579316658, 0.040803733945870585, 0.03956358209857459, 0.0383234302512786, 0.03708327840398261, 0.035843126556686616, 0.034602974709390624, 0.03336282286209463, 0.0328598015277185, 0.03212267101479864, 0.030882519167502648, 0.029642367320206656, 0.028402215472910664, 0.02716206362561467, 0.02592191177831868, 0.024681759931022687, 0.023441608083726695, 0.022201456236430703, 0.02096130438913471, 0.01972115254183872, 0.018481000694542726, 0.017240848847246734, 0.016000696999950742, 0.014760545152654752, 0.013520393305358761, 0.01228024145806277, 0.01104008961076678, 0.00979993776347079, 0.0085597859161748, 0.007319634068878809, 0.006079482221582819, 0.004839330374286828, 0.0035991785269908374, 0.0023590266796948466, 0.0011188748323988557, 0.0, 0.00012127701489713493, 0.0013614288621931257, 0.0022533968825726304, 0.0026015807094891164, 0.003841732556785107, 0.0050818844040810985, 0.006322036251377089, 0.007562188098673079, 0.00880233994596907, 0.01004249179326506, 0.01128264364056105, 0.012522795487857041, 0.013762947335153031, 0.015003099182449022, 0.016243251029745012, 0.017483402877041004, 0.018723554724336997, 0.01996370657163299, 0.02120385841892898, 0.022444010266224973, 0.023684162113520965, 0.024924313960816957, 0.02616446580811295, 0.02740461765540894, 0.028644769502704934, 0.029884921350000926, 0.031125073197296918, 0.03236522504459291, 0.0336053768918889, 0.034845528739184894, 0.03608568058648089, 0.03732583243377688, 0.03736659529286376, 0.038565984281072864, 0.039806136128368856, 0.04104628797566485, 0.04228643982296084, 0.04352659167025683, 0.044766743517552825, 0.04600689536484882, 0.04724704721214481, 0.0484871990594408, 0.04972735090673679, 0.050967502754032785, 0.05220765460132878, 0.05344780644862477, 0.05468795829592076, 0.055928110143216754, 0.057168261990512746, 0.05840841383780874, 0.05964856568510473, 0.06088871753240072, 0.062128869379696715, 0.0633690212269927, 0.06460917307428869, 0.06584932492158468, 0.06708947676888068, 0.06832962861617667, 0.06956978046347266, 0.07080993231076865, 0.07205008415806465, 0.07247979370315491, 0.07329023600536064, 0.07453038785265663, 0.07577053969995262, 0.07701069154724861, 0.0782508433945446, 0.0794909952418406, 0.08073114708913659, 0.08197129893643258, 0.08321145078372857, 0.08445160263102457, 0.08569175447832056, 0.08693190632561655, 0.08817205817291254, 0.08941221002020854, 0.09065236186750453, 0.09189251371480052, 0.09313266556209651, 0.0943728174093925, 0.0956129692566885, 0.09685312110398449, 0.09809327295128048, 0.09933342479857647, 0.10057357664587246, 0.10181372849316846, 0.10305388034046445, 0.10429403218776044, 0.10553418403505643, 0.10677433588235243, 0.10759299211344606, 0.10801448772964842, 0.10925463957694441, 0.1104947914242404, 0.1117349432715364, 0.11297509511883239, 0.11421524696612838, 0.11545539881342437, 0.11669555066072036, 0.11793570250801635, 0.11917585435531235, 0.12041600620260834, 0.12165615804990433, 0.12212877477731635];4.010224563436194e-09;False
1900;380;0.007930339936266345;[0.075, 0.0021901397467425604, 0.07626781563241503];4.227096967156292;-0.8008380393240309;464.8436421268753;[0.07227559490767639, 0.005, 0.0742038593338757];[];False;1;;[0.075, 0.075, 0.075, 0.07227559490767639];[0.005, 0.0, 0.0021901397467425604, 0.005];[0.075, 0.07588163490354231, 0.07626781563241503, 0.0742038593338757];3.077852022553339e-11;False
1901;380;2.707195433880303e-05;[0.075, 2.666067052204714e-05, 0.0758769339080055];0.6908069829175182;-0.6140919823993005;506.3272559178258;[0.08212973974503165, 0.005, 0.08642928296929232];[];False;1;;[0.075, 0.075, 0.07503781509330139, 0.08212973974503165];[0.005, 2.666067052204714e-05, 0.0, 0.005];[0.075, 0.0758769339080055, 0.07593290201884426, 0.08642928296929232];3.9623329924045657e-11;False
1902;380;0.0044352170588354825;[0.075, 0.0043678361458331875, 0.07511146754371825];5.133347599111178;-0.2213658158435952;450.370708338086;[];[0.11389534418811066, 0.003120515803967055, 0.16179954715713535];False;5;0.2523603297418939;[0.075, 0.075, 0.07219105670344479, 0.04997416405733353, 0.02775727141122226, 0.005540378765110994, 0.0, 0.016676513881000273, 0.03889340652711154, 0.061110299173222804, 0.08332719181933407, 0.10554408446544533, 0.11389534418811066];[0.005, 0.0043678361458331875, 0.005, 0.0, 0.005, 0.0, 0.0012468842635562616, 0.005, 0.0, 0.005, 0.0, 0.005, 0.003120515803967055];[0.075, 0.07511146754371825, 0.0764005511956629, 0.08659635441541243, 0.09679215763516195, 0.10698796085491148, 0.10953055817271587, 0.11718376407466101, 0.12737956729441055, 0.13757537051416008, 0.1477711737339096, 0.15796697695365913, 0.16179954715713535];4.5858191421956557e-10;False
1903;380;0.004623269531704468;[0.075, 0.004553031679087682, 0.0750788125744988];4.069951369677628;0.6647403310243738;459.3721671579427;[0.06281079156250638, 0.005, 0.06348951752079178];[];False;1;;[0.075, 0.075, 0.06919055080907976, 0.06281079156250638];[0.005, 0.004553031679087682, 0.0, 0.005];[0.075, 0.0750788125744988, 0.06955528566802659, 0.06348951752079178];5.15547882580672e-11;False
1904;380;0.003832341998297064;[0.075, 0.0037741201121172484, 0.07521615569934159];3.849037502157263;-0.1148828229710076;517.3248365581456;[];[0.11242954331764408, 0.004598213251228906, 0.14542964409574755];True;4;0.15546335832333966;[0.075, 0.075, 0.0643762877240419, 0.021045320387973666, 0.011106965435422814, 0.0, 0.022285646948094567, 0.0656166142841628, 0.10894758162023102, 0.11242954331764408];[0.005, 0.0037741201121172484, 0.005, 0.0, 0.0011467958787384689, 0.0024284387912170803, 0.005, 0.0, 0.005, 0.004598213251228906];[0.075, 0.07521615569934159, 0.06270970954133606, 0.011699629836032573, 0.0, 0.013075341423854255, 0.039310449869270916, 0.0903205295745744, 0.1413306092798779, 0.14542964409574755];6.236192505333579e-10;False
